fighter_id,Current_Elo,name,birthdate,aka,associations,class_weight,country,city,weight (lbs),sex,height,height (cm),Age,TotalRingTime2,KnockedOut,KnockOuts,ConsecutiveLosses,UFCFightNumber2,date,SinceLastFight,EloSinceLastFight,Unnamed: 0.1,fight_pk,fighter,kd,kds_received,method,pass,res,rev,round_finished,rounds,sig_reg_mixture,sig_reg_percent,sig_strike_attempts,sig_strike_landed,sig_strike_percent,sig_strikes_avoided,sig_strikes_received,strike_attempts,strike_landed,strike_percent,strikes_avoided,strikes_received,sub_attempts,td_attempts,td_landed,td_percent,tds_defended,tds_received,time,weight_class,Unnamed: 0,matched_name,pytime,RingTime,TotalRingTime,UFCFightNumber,Normal_RingTime,subs_landed,lost_by_sub,five_rounds,kd_cumsum,kds_received_cumsum,sig_strike_attempts_cumsum,sig_strike_landed_cumsum,sig_strikes_avoided_cumsum,sig_strikes_received_cumsum,strike_attempts_cumsum,strike_landed_cumsum,strikes_avoided_cumsum,strikes_received_cumsum,sub_attempts_cumsum,subs_landed_cumsum,lost_by_sub_cumsum,td_attempts_cumsum,td_landed_cumsum,tds_defended_cumsum,tds_received_cumsum,kd_cumsum_normalized,kds_received_cumsum_normalized,sig_strike_attempts_cumsum_normalized,sig_strike_landed_cumsum_normalized,sig_strikes_avoided_cumsum_normalized,sig_strikes_received_cumsum_normalized,strike_attempts_cumsum_normalized,strike_landed_cumsum_normalized,strikes_avoided_cumsum_normalized,strikes_received_cumsum_normalized,sub_attempts_cumsum_normalized,subs_landed_cumsum_normalized,lost_by_sub_cumsum_normalized,td_attempts_cumsum_normalized,td_landed_cumsum_normalized,tds_defended_cumsum_normalized,tds_received_cumsum_normalized,sig_strike_pct,sig_strike_avoided_pct,strike_pct,strike_avoided_pct,subs_pct,td_pct,td_avoided_pct
cda46f5eaffc42ecadec68af5059cb73,1223.5537407546221,Paul Daley,1983-02-21,"""Semtex""",['Spirit Dojo'],Welterweight,England,Nottingham,171.0,M,5.9,179.83,41.0,1195.0,0.0,0.0,1.0,3.0,2010-05-08,5135.0,-13.088859598280123,12551.0,1337.0,Paul Daley,0.0,0.0,Decision,0.0,L,,3.0,3.0,0.9032258064516128,0.423728813559322,28.0,11.0,0.3928571428571428,10.0,19.0,31.0,14.0,0.4516129032258064,10.0,83.0,0.0,0.0,0.0,0.0,2.0,4.0,05:00:00,Men_Welterweight,1898.0,Paul Daley,300.0,900.0,1195.0,3.0,19.916666666666668,0.0,0.0,0.0,1.0,0.0,111.0,46.0,40.0,35.0,116.0,51.0,40.0,99.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0502092050209205,0.0,5.573221757322176,2.309623430962343,2.00836820083682,1.7573221757322175,5.824267782426778,2.5606694560669454,2.00836820083682,4.970711297071129,0.0,0.0,0.0,0.0,0.0,0.200836820083682,0.200836820083682,0.4144144144144144,0.5333333333333333,0.4396551724137931,0.2877697841726618,0.0,0.0,0.5
aab2ac141fd847979eac14a208e13acc,1168.035966238549,Chase Gormley,1983-08-11,,['Reign MMA'],Heavyweight,United States,"Los Angeles, California",264.0,M,6.3,192.02,40.0,291.0,1.0,0.0,2.0,2.0,2010-03-21,5183.0,-16.00173626441915,12649.0,1288.0,Chase Gormley,0.0,1.0,KO/TKO,0.0,L,,1.0,3.0,1.0,0.3333333333333333,6.0,2.0,0.3333333333333333,11.0,25.0,6.0,2.0,0.3333333333333333,11.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,00:47:00,Men_Heavyweight,1913.0,Chase Gormley,47.0,47.0,291.0,2.0,4.85,0.0,0.0,0.0,0.0,1.0,29.0,10.0,15.0,37.0,34.0,12.0,20.0,62.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.2061855670103093,5.979381443298969,2.061855670103093,3.0927835051546397,7.628865979381444,7.010309278350516,2.4742268041237114,4.123711340206186,12.783505154639176,0.2061855670103093,0.0,0.2061855670103093,0.6185567010309279,0.2061855670103093,0.0,0.2061855670103093,0.3448275862068966,0.2884615384615384,0.3529411764705882,0.2439024390243902,0.0,0.3333333333333333,0.0
cdf55d1de37249a6b5bb36e70f048ff1,1226.8449279153513,Ben Rothwell,1981-10-17,,"['Rothwell MMA', 'LCCT']",Heavyweight,United States,"Kenosha, Wisconsin",265.0,M,6.4,195.07,42.0,10240.0,2.0,0.0,1.0,17.0,2021-11-13,928.0,-16.749273070367508,2518.0,6353.0,Ben Rothwell,0.0,0.0,KO/TKO,0.0,L,,1.0,3.0,1.0,0.25,8.0,2.0,0.25,10.0,14.0,8.0,2.0,0.25,10.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,00:32:00,Men_Heavyweight,796.0,Ben Rothwell,32.0,32.0,10240.0,17.0,170.66666666666666,0.0,0.0,1.0,4.0,1.0,1572.0,681.0,719.0,889.0,1772.0,844.0,763.0,1114.0,6.0,3.0,1.0,28.0,9.0,16.0,11.0,0.0234375,0.005859375,9.2109375,3.990234375,4.212890625,5.208984375,10.3828125,4.9453125,4.470703125,6.52734375,0.03515625,0.017578125,0.005859375,0.1640625,0.052734375,0.09375,0.064453125,0.433206106870229,0.447139303482587,0.4762979683972912,0.4064997336174747,0.5,0.3214285714285714,0.5925925925925926
44a8e16e045d4a62882fd9d1a55d1c3a,1234.4667727675842,Alexander Gustafsson,1987-01-15,"""The Mauler""","['Allstars Training Center', 'Alliance MMA']",Light Heavyweight,Sweden,"Stockholm, Stockholm County",205.0,M,6.4,195.07,37.0,11195.0,3.0,0.0,4.0,18.0,2022-07-23,676.0,-17.453009532826854,1811.0,6707.0,Alexander Gustafsson,0.0,2.0,KO/TKO,0.0,L,,1.0,3.0,0.8888888888888888,0.5882352941176471,8.0,5.0,0.625,18.0,26.0,9.0,5.0,0.5555555555555556,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,01:07:00,Men_Heavyweight,716.0,Alexander Gustafsson,67.0,67.0,11188.0,18.0,186.46666666666667,0.0,0.0,7.0,9.0,3.0,1845.0,751.0,698.0,659.0,2125.0,1001.0,716.0,860.0,5.0,2.0,3.0,48.0,19.0,41.0,8.0,0.0482659992849481,0.016088666428316,9.894529853414372,4.027529495888452,3.7432963889882016,3.534143725420093,11.396138720057204,5.368251698248123,3.839828387558098,4.612084376117268,0.0268144440471934,0.0107257776188773,0.016088666428316,0.2574186628530568,0.101894887379335,0.219878441186986,0.0429031104755094,0.4070460704607046,0.5143699336772292,0.4710588235294117,0.4543147208121827,0.4,0.3958333333333333,0.8367346938775511
b348e517f2194bda8a0862fc18fd9397,1154.6813027221924,Jared Hamman,1982-03-07,"""The Messenger""",['Dynamix MMA'],Light Heavyweight,United States,"Atascadero, California",205.0,M,6.3,192.02,42.0,3043.0,3.0,0.0,3.0,7.0,2013-08-31,3924.0,-15.320364896883575,10474.0,2375.0,Jared Hamman,0.0,0.0,Submission,0.0,L,,1.0,3.0,1.0,0.375,8.0,3.0,0.375,9.0,4.0,8.0,3.0,0.375,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,00:57:00,Men_Middleweight,1649.0,Jared Hamman,57.0,57.0,3043.0,7.0,50.71666666666667,0.0,1.0,0.0,1.0,6.0,675.0,280.0,269.0,219.0,935.0,513.0,279.0,261.0,0.0,0.0,1.0,9.0,2.0,11.0,25.0,0.019717384160368,0.1183043049622083,13.309234308248438,5.520867564903056,5.303976339139007,4.3181071311206045,18.43575418994413,10.115018074268812,5.501150180742688,5.146237265856063,0.0,0.0,0.019717384160368,0.1774564574433125,0.0394347683207361,0.2168912257640486,0.4929346040092014,0.4148148148148148,0.5512295081967213,0.5486631016042781,0.5166666666666667,0.0,0.2222222222222222,0.3055555555555556
72041f8b6f6f4ea8b9f22501b8eeb8b9,1161.6623485272833,Fabricio Camoes,1978-12-23,"""Morango""","['Gracie Humaita', 'Black House']",Lightweight,Brazil,Rio de Janeiro,155.0,M,5.9,179.83,45.0,3081.0,0.0,0.0,3.0,6.0,2014-10-25,3504.0,-16.430777804247555,9370.0,2927.0,Fabricio Camoes,0.0,0.0,Submission,0.0,L,,1.0,3.0,1.0,0.125,8.0,1.0,0.125,10.0,1.0,8.0,1.0,0.125,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,04:16:00,Men_Lightweight,1554.0,Fabricio Camoes,256.0,256.0,3081.0,6.0,51.35,0.0,1.0,0.0,0.0,0.0,200.0,66.0,151.0,95.0,260.0,123.0,170.0,219.0,5.0,1.0,3.0,25.0,8.0,2.0,8.0,0.0,0.0,3.894839337877313,1.2852969814995132,2.940603700097371,1.8500486854917235,5.063291139240506,2.3953261927945477,3.310613437195716,4.264849074975658,0.0973709834469328,0.0194741966893865,0.0584225900681596,0.486854917234664,0.1557935735150925,0.0389483933787731,0.1557935735150925,0.33,0.6138211382113821,0.473076923076923,0.4370179948586118,0.2,0.32,0.2
a2127f641bd141abb3fd7105fcc3f359,1204.727465389979,Antonio Rogerio Nogueira,1976-06-02,"""Minotouro""",['Team Nogueira'],Light Heavyweight,Brazil,"Vitoria da Conquista, Bahia",205.0,M,6.2,188.98,48.0,7365.0,3.0,0.0,2.0,13.0,2020-07-25,1404.0,-14.777383439631194,3881.0,5672.0,Rogerio Nogueira,0.0,0.0,Decision,0.0,L,,3.0,3.0,0.7751937984496124,0.5283842794759825,100.0,46.0,0.46,49.0,54.0,129.0,75.0,0.5813953488372093,51.0,78.0,0.0,0.0,0.0,0.0,2.0,2.0,05:00:00,Men_Heavyweight,939.0,Antonio Rogerio Nogueira,300.0,900.0,7365.0,13.0,122.75,0.0,0.0,1.0,4.0,2.0,932.0,341.0,478.0,396.0,1070.0,460.0,517.0,575.0,2.0,0.0,0.0,1.0,1.0,41.0,23.0,0.0325865580448065,0.0162932790224032,7.592668024439918,2.778004073319756,3.894093686354379,3.2260692464358454,8.716904276985744,3.7474541751527495,4.211812627291242,4.684317718940937,0.0162932790224032,0.0,0.0,0.0081466395112016,0.0081466395112016,0.3340122199592668,0.1873727087576374,0.3658798283261802,0.5469107551487414,0.4299065420560747,0.4734432234432234,0.0,1.0,0.640625
598f15b298fe4f0ea13f5971e62e75dd,1231.04005318258,Jacob Volkmann,1980-09-05,"""Christmas""",['Minnesota Martial Arts Academy'],Welterweight,United States,"White Bear Lake, Minnesota",170.0,M,5.9,179.83,43.0,6780.0,0.0,0.0,1.0,10.0,2013-02-02,4134.0,-18.255010207618398,10896.0,2164.0,Jacob Volkmann,0.0,0.0,Submission,0.0,L,,3.0,3.0,0.85,0.1531531531531531,51.0,6.0,0.1176470588235294,36.0,54.0,60.0,11.0,0.1833333333333333,37.0,69.0,0.0,12.0,4.0,0.3333333333333333,0.0,1.0,04:25:00,Men_Lightweight,1710.0,Jacob Volkmann,265.0,865.0,6780.0,10.0,113.0,0.0,1.0,0.0,0.0,3.0,389.0,134.0,225.0,201.0,704.0,410.0,245.0,366.0,15.0,1.0,3.0,49.0,24.0,9.0,8.0,0.0,0.0265486725663716,3.4424778761061945,1.1858407079646018,1.991150442477876,1.7787610619469028,6.230088495575221,3.628318584070796,2.168141592920354,3.2389380530973453,0.1327433628318584,0.0088495575221238,0.0265486725663716,0.4336283185840708,0.2123893805309734,0.079646017699115,0.0707964601769911,0.3444730077120823,0.528169014084507,0.5823863636363636,0.4009819967266775,0.0666666666666666,0.4897959183673469,0.5294117647058824
231f3990cbc94b9399e1a78fff092b26,1168.4074744426607,Joe Brammer,1983-08-30,"""The Southside Strangler""",['Victory MMA'],Lightweight,United States,"Des Moines, Iowa",156.0,M,5.8,176.78,40.0,1116.0,0.0,0.0,2.0,2.0,2010-05-29,5114.0,-16.408132706161496,12545.0,1340.0,Joe Brammer,0.0,0.0,Decision,0.0,L,,3.0,3.0,0.8770491803278688,0.3842794759825327,107.0,37.0,0.3457943925233644,58.0,46.0,122.0,51.0,0.4180327868852459,60.0,124.0,0.0,2.0,1.0,0.5,5.0,3.0,05:00:00,Men_Lightweight,1896.0,Joe Brammer,300.0,900.0,1116.0,2.0,18.6,0.0,0.0,0.0,0.0,0.0,126.0,40.0,68.0,52.0,143.0,56.0,71.0,139.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,0.0,0.0,6.774193548387096,2.150537634408602,3.655913978494624,2.7956989247311825,7.688172043010752,3.010752688172043,3.817204301075269,7.473118279569892,0.0,0.0,0.053763440860215,0.1075268817204301,0.053763440860215,0.2688172043010752,0.2688172043010752,0.3174603174603174,0.5666666666666667,0.3916083916083916,0.3380952380952381,0.0,0.5,0.5
8e4f3f9bc4424e6bb9feddbf216e869e,1155.00888573424,Rodney Wallace,1981-11-21,"""Sho Nuff the Master""",['Team R.O.C. Charlotte'],Light Heavyweight,United States,"Bamberg, South Carolina",205.0,M,5.9,179.83,42.0,2700.0,0.0,0.0,3.0,3.0,2010-08-07,5044.0,-13.05445500695555,12432.0,1396.0,Rodney Wallace,0.0,0.0,Decision,0.0,L,,3.0,3.0,0.75,0.3333333333333333,9.0,2.0,0.2222222222222222,33.0,59.0,12.0,5.0,0.4166666666666667,40.0,97.0,0.0,5.0,0.0,0.0,1.0,3.0,05:00:00,Men_Heavyweight,1885.0,Rodney Wallace,300.0,900.0,2700.0,3.0,45.0,0.0,0.0,0.0,0.0,1.0,110.0,51.0,128.0,155.0,158.0,88.0,148.0,373.0,3.0,0.0,0.0,33.0,18.0,2.0,5.0,0.0,0.0222222222222222,2.4444444444444446,1.1333333333333333,2.844444444444445,3.4444444444444446,3.511111111111111,1.9555555555555555,3.2888888888888888,8.28888888888889,0.0666666666666666,0.0,0.0,0.7333333333333333,0.4,0.0444444444444444,0.1111111111111111,0.4636363636363636,0.4522968197879858,0.5569620253164557,0.2840690978886756,0.0,0.5454545454545454,0.2857142857142857
106d8383e23c48728a1d2f1d1068346a,1240.0231396551753,Jon Madsen,1980-02-12,,['HIT Squad'],Heavyweight,United States,"Granite City, Illinois",222.0,M,6.0,182.88,44.0,3408.0,1.0,0.0,1.0,5.0,2011-03-26,4813.0,-17.118421924399627,12078.0,1573.0,Jon Madsen,0.0,0.0,TKO,0.0,L,,2.0,3.0,0.9230769230769232,0.472,60.0,27.0,0.45,16.0,14.0,65.0,32.0,0.4923076923076923,22.0,37.0,0.0,0.0,0.0,0.0,3.0,3.0,05:00:00,Men_Heavyweight,1833.0,Jon Madsen,300.0,600.0,3408.0,5.0,56.8,0.0,0.0,0.0,0.0,0.0,341.0,140.0,293.0,67.0,437.0,228.0,299.0,95.0,0.0,0.0,0.0,7.0,5.0,7.0,3.0,0.0,0.0,6.003521126760564,2.4647887323943665,5.158450704225352,1.1795774647887325,7.693661971830986,4.014084507042254,5.264084507042254,1.6725352112676055,0.0,0.0,0.0,0.1232394366197183,0.0880281690140845,0.1232394366197183,0.0528169014084507,0.4105571847507331,0.8138888888888889,0.5217391304347826,0.7588832487309645,0.0,0.7142857142857143,0.7
acbbf741383542798530c226c4158bc5,1184.0,Justin Wren,1987-04-27,"""The Big Pygmy""",['Grudge Training Center'],Heavyweight,United States,"Ames, Iowa",265.0,M,6.3,192.02,37.0,900.0,0.0,0.0,1.0,1.0,2009-12-05,5289.0,-16.0,12771.0,1227.0,Justin Wren,0.0,0.0,Decision,0.0,L,,3.0,3.0,1.0,0.1069182389937107,159.0,17.0,0.1069182389937107,74.0,26.0,159.0,17.0,0.1069182389937107,74.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,05:00:00,Men_Heavyweight,1926.0,Justin Wren,300.0,900.0,900.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,159.0,17.0,74.0,26.0,159.0,17.0,74.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.6,1.1333333333333333,4.933333333333334,1.7333333333333334,10.6,1.1333333333333333,4.933333333333334,1.7333333333333334,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.1069182389937107,0.74,0.1069182389937107,0.74,0.0,0.0,1.0
37dec048dd3b4074af62a8030a697e3a,1183.2976013366472,James McSweeney,1980-10-24,"""The Hammer""",['McSweeney Martial Arts'],Heavyweight,England,"London, Greater London",248.0,M,6.4,195.07,43.0,1720.0,2.0,0.0,2.0,3.0,2010-10-16,4974.0,-15.966091869830734,12356.0,1434.0,James McSweeney,0.0,1.0,KO/TKO,0.0,L,,3.0,3.0,0.8918918918918919,0.5095238095238095,99.0,49.0,0.494949494949495,34.0,89.0,111.0,58.0,0.5225225225225225,41.0,143.0,0.0,1.0,0.0,0.0,1.0,0.0,00:48:00,Men_Heavyweight,1875.0,James McSweeney,48.0,648.0,1720.0,3.0,28.666666666666668,0.0,0.0,0.0,0.0,2.0,205.0,113.0,91.0,124.0,263.0,168.0,100.0,198.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0697674418604651,7.151162790697674,3.941860465116279,3.1744186046511627,4.325581395348837,9.174418604651162,5.8604651162790695,3.488372093023256,6.906976744186046,0.0697674418604651,0.0,0.0,0.1046511627906976,0.0348837209302325,0.1395348837209302,0.0,0.551219512195122,0.4232558139534884,0.6387832699619772,0.3355704697986577,0.0,0.3333333333333333,1.0
ee05505093984ab3992d8cea05f0720b,1184.0,Darrill Schoonover,1985-06-18,"""The Boss""",['Red Spider MMA'],Heavyweight,United States,"El Paso, Texas",257.0,M,6.2,188.98,38.0,800.0,1.0,0.0,1.0,1.0,2009-12-05,5289.0,-16.0,12769.0,1228.0,Darrill Schoonover,0.0,0.0,KO/TKO,1.0,L,,3.0,3.0,0.8135593220338984,0.4018691588785046,48.0,16.0,0.3333333333333333,37.0,58.0,59.0,27.0,0.4576271186440678,37.0,103.0,1.0,3.0,0.0,0.0,1.0,1.0,03:20:00,Men_Heavyweight,1925.0,Darrill Schoonover,200.0,800.0,800.0,1.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,48.0,16.0,37.0,58.0,59.0,27.0,37.0,103.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.6,1.2,2.775,4.35,4.425,2.025,2.775,7.725,0.075,0.0,0.0,0.2249999999999999,0.0,0.075,0.075,0.3333333333333333,0.3894736842105263,0.4576271186440678,0.2642857142857143,0.0,0.0,0.5
2600a95a31be454a926dd6639015f122,1247.6168390468742,Matt Mitrione,1978-07-15,"""Meathead""",['Kill Cliff FC'],Heavyweight,United States,"Indianapolis, Indiana",255.0,M,6.3,192.02,45.0,5286.0,2.0,0.0,2.0,14.0,2016-01-17,3055.0,-15.58452303437275,8179.0,3523.0,Matt Mitrione,1.0,0.0,KO/TKO,0.0,L,,3.0,3.0,0.9838709677419356,0.4471544715447154,61.0,27.0,0.4426229508196721,63.0,51.0,62.0,28.0,0.4516129032258064,63.0,61.0,0.0,1.0,0.0,0.0,1.0,2.0,04:09:00,Men_Heavyweight,1391.0,Matt Mitrione,249.0,849.0,5286.0,14.0,88.1,0.0,0.0,1.0,9.0,1.0,625.0,313.0,449.0,246.0,679.0,360.0,468.0,343.0,4.0,0.0,2.0,2.0,0.0,16.0,13.0,0.1021566401816118,0.0113507377979568,7.094211123723042,3.5527809307605,5.0964812712826335,2.7922814982973896,7.707150964812714,4.0862656072644725,5.312145289443814,3.8933030646992055,0.0454029511918274,0.0,0.0227014755959137,0.0227014755959137,0.0,0.1816118047673099,0.1475595913734392,0.5008,0.6460431654676259,0.5301914580265096,0.5770653514180024,0.0,0.0,0.5517241379310345
483fc077383b4e5f815b89e4a139d9ad,1184.0,Marcus Jones,1973-08-15,"""Big Baby""",[],Heavyweight,United States,"Tampa, Florida",265.0,M,6.6,201.17,50.0,310.0,1.0,0.0,1.0,1.0,2009-12-05,5289.0,-16.0,12767.0,1229.0,Marcus Jones,0.0,1.0,KO/TKO,0.0,L,,2.0,3.0,1.0,0.5263157894736842,19.0,10.0,0.5263157894736842,20.0,14.0,19.0,10.0,0.5263157894736842,20.0,17.0,1.0,4.0,3.0,0.75,0.0,0.0,00:10:00,Men_Heavyweight,1924.0,Marcus Jones,10.0,310.0,310.0,1.0,5.166666666666667,0.0,0.0,0.0,0.0,1.0,19.0,10.0,20.0,14.0,19.0,10.0,20.0,17.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.1935483870967742,3.6774193548387095,1.9354838709677415,3.870967741935484,2.7096774193548385,3.6774193548387095,1.9354838709677415,3.870967741935484,3.290322580645161,0.1935483870967742,0.0,0.0,0.7741935483870968,0.5806451612903225,0.0,0.0,0.5263157894736842,0.5882352941176471,0.5263157894736842,0.5405405405405406,0.0,0.75,0.0
91c5a88402f44cc8a7a81b7cbbb5b456,1199.2848062554185,Kevin Ferguson,1974-02-08,"""Kimbo Slice""",['American Top Team'],Heavyweight,United States,"Miami, Florida",225.0,M,6.2,188.98,50.0,1464.0,1.0,0.0,1.0,2.0,2010-05-08,5135.0,-15.96547419228773,12554.0,1335.0,Kevin Ferguson,0.0,0.0,KO/TKO,0.0,L,,2.0,3.0,0.7,0.3725490196078431,21.0,5.0,0.238095238095238,12.0,44.0,30.0,14.0,0.4666666666666667,12.0,63.0,0.0,5.0,2.0,0.4,0.0,0.0,04:24:00,Men_Heavyweight,1899.0,Kevin Ferguson,264.0,564.0,1464.0,2.0,24.4,0.0,0.0,0.0,0.0,0.0,87.0,32.0,48.0,87.0,106.0,50.0,49.0,124.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,3.565573770491804,1.3114754098360657,1.9672131147540983,3.565573770491804,4.344262295081967,2.0491803278688527,2.0081967213114758,5.081967213114754,0.040983606557377,0.0,0.0,0.3688524590163934,0.2459016393442623,0.0,0.0,0.367816091954023,0.3555555555555555,0.4716981132075472,0.2832369942196532,0.0,0.6666666666666666,0.0
0141a86619674eef8ea83f47213d828b,1197.038569737012,Roy Nelson,1976-06-20,"""Big Country""",['Country Club'],Heavyweight,United States,"Las Vegas, Nevada",249.0,M,6.0,182.88,47.0,12153.0,1.0,0.0,1.0,19.0,2017-04-15,2601.0,-15.818735949227857,7013.0,4106.0,Roy Nelson,0.0,0.0,Decision,0.0,L,,3.0,3.0,0.8933333333333333,0.5070422535211268,67.0,32.0,0.4776119402985074,60.0,122.0,75.0,40.0,0.5333333333333333,60.0,125.0,0.0,8.0,1.0,0.125,0.0,0.0,05:00:00,Men_Heavyweight,1258.0,Roy Nelson,300.0,900.0,12153.0,19.0,202.55,0.0,0.0,4.0,9.0,2.0,1176.0,439.0,825.0,985.0,1404.0,650.0,835.0,1174.0,1.0,0.0,0.0,54.0,16.0,20.0,11.0,0.0444334732164897,0.0098741051592199,5.805973833621327,2.167366082448778,4.073068378178228,4.862996790915823,6.931621821772401,3.209084176746482,4.122438903974327,5.796099728462107,0.0049370525796099,0.0,0.0,0.2666008392989385,0.0789928412737595,0.0987410515921994,0.0543075783757097,0.3732993197278911,0.4558011049723757,0.4629629629629629,0.4156296665007466,0.0,0.2962962962962963,0.6451612903225806
40542ab8846b4d35ab3d5cfdeed8083d,1218.0560983615949,Brendan Schaub,1983-03-18,"""Big Brown""",['Reign MMA'],Heavyweight,United States,"Aurora, Colorado",238.0,M,6.4,195.07,41.0,4658.0,4.0,0.0,2.0,11.0,2014-12-06,3462.0,-14.14040231144827,9245.0,2990.0,Brendan Schaub,0.0,0.0,KO/TKO,0.0,L,,1.0,3.0,0.9285714285714286,0.4074074074074074,13.0,5.0,0.3846153846153846,12.0,25.0,14.0,6.0,0.4285714285714285,15.0,36.0,0.0,3.0,1.0,0.3333333333333333,0.0,1.0,04:50:00,Men_Heavyweight,1539.0,Brendan Schaub,290.0,290.0,4658.0,11.0,77.63333333333334,0.0,0.0,0.0,4.0,3.0,602.0,227.0,230.0,172.0,815.0,403.0,265.0,379.0,2.0,1.0,0.0,26.0,12.0,8.0,3.0,0.051524259338772,0.038643194504079,7.754401030485186,2.9240017174753112,2.96264491197939,2.215543151567196,10.498067840274794,5.191069128381279,3.413482181193645,4.881923572348647,0.025762129669386,0.012881064834693,0.0,0.334907685702018,0.154572778016316,0.103048518677544,0.038643194504079,0.3770764119601329,0.572139303482587,0.4944785276073619,0.4114906832298137,0.5,0.4615384615384615,0.7272727272727273
ed6db91175a3421aa276cfec60d116b7,1172.8687584006693,Lucio Linhares,1973-12-08,"""Spartan""",['Alliance Jiu-Jitsu'],Middleweight,Brazil,"Ipatinga, Minas Gerais",185.0,M,6.2,188.98,50.0,968.0,1.0,0.0,2.0,2.0,2010-03-31,5173.0,-11.857591871837712,12607.0,1309.0,Lucio Linhares,0.0,1.0,TKO,0.0,L,,2.0,3.0,0.9777777777777776,0.1910112359550561,44.0,8.0,0.1818181818181818,22.0,50.0,45.0,9.0,0.2,23.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,02:47:00,Men_Middleweight,1909.0,Lucio Linhares,167.0,467.0,968.0,2.0,16.133333333333333,0.0,0.0,0.0,0.0,1.0,71.0,16.0,30.0,56.0,96.0,40.0,34.0,78.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0619834710743801,4.400826446280992,0.9917355371900828,1.859504132231405,3.471074380165289,5.9504132231404965,2.479338842975207,2.107438016528925,4.834710743801653,0.1239669421487603,0.0,0.0619834710743801,0.2479338842975206,0.1239669421487603,0.0619834710743801,0.0619834710743801,0.2253521126760563,0.3488372093023256,0.4166666666666667,0.3035714285714285,0.0,0.5,0.5
19623ab4caf5436c950d5f27e97aee53,1141.787598006471,Ricardo Funch,1980-08-14,"""Golden Boy""",['Team Link'],Welterweight,United States,"Ludlow, Massachusetts",170.0,M,5.1,155.45,43.0,2182.0,1.0,0.0,4.0,4.0,2012-06-22,4359.0,-13.986657904623826,11317.0,1954.0,Ricardo Funch,0.0,1.0,Submission,0.0,L,,3.0,3.0,0.84251968503937,0.6923076923076923,107.0,72.0,0.6728971962616822,35.0,57.0,127.0,90.0,0.7086614173228346,37.0,81.0,0.0,8.0,2.0,0.25,4.0,0.0,03:12:00,Men_Welterweight,1764.0,Ricardo Funch,192.0,792.0,2182.0,4.0,36.36666666666667,0.0,1.0,0.0,0.0,2.0,146.0,95.0,87.0,130.0,196.0,139.0,97.0,233.0,0.0,0.0,2.0,16.0,3.0,12.0,8.0,0.0,0.0549954170485792,4.014665444546288,2.612282309807516,2.3923006416131987,3.5747021081576533,5.38955087076077,3.82218148487626,2.667277726856095,6.406966086159486,0.0,0.0,0.0549954170485792,0.4399633363886343,0.0824931255728689,0.3299725022914757,0.2199816681943171,0.6506849315068494,0.4009216589861751,0.7091836734693877,0.2939393939393939,0.0,0.1875,0.6
7891646e93564ec7bcf7c231bab97eb6,1185.2462973958625,John Gunderson,1979-01-05,"""Guns""",['Syndicate MMA'],Featherweight,United States,"Houston, Texas",145.0,M,5.9,179.83,45.0,2700.0,0.0,0.0,1.0,3.0,2010-09-15,5005.0,-14.787535625258215,12389.0,1418.0,John Gunderson,0.0,0.0,Decision,0.0,L,,3.0,3.0,0.9010989010989012,0.2254335260115607,82.0,15.0,0.1829268292682926,71.0,54.0,91.0,24.0,0.2637362637362637,79.0,98.0,2.0,6.0,0.0,0.0,0.0,1.0,05:00:00,Men_Lightweight,1880.0,John Gunderson,300.0,900.0,2700.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,171.0,47.0,109.0,77.0,258.0,127.0,121.0,158.0,6.0,0.0,0.0,15.0,5.0,1.0,8.0,0.0,0.0,3.8,1.0444444444444445,2.422222222222222,1.711111111111111,5.733333333333333,2.8222222222222224,2.688888888888889,3.511111111111111,0.1333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0222222222222222,0.1777777777777777,0.2748538011695906,0.5860215053763441,0.4922480620155038,0.4336917562724014,0.0,0.3333333333333333,0.1111111111111111
